person1 (on DL card),person2 (on camera images),person1 == person2 [actual],person1 == person2 [predicted]
Dick_Latessa,Dick_Latessa,True,True
Donald_Rumsfeld,Donald_Rumsfeld,True,True
Donald_Rumsfeld,Donald_Rumsfeld,True,True
Donald_Rumsfeld,Donald_Rumsfeld,True,True
Eduard_Shevardnadze,Eduard_Shevardnadze,True,True
Edward_Lu,Edward_Lu,True,True
Edwina_Currie,Edwina_Currie,True,True
Edwina_Currie,Edwina_Currie,True,True
Elizabeth_Shue,Elizabeth_Shue,True,True
Ellen_Engleman,Ellen_Engleman,True,True
Emma_Thompson,Emma_Thompson,True,True
Emma_Thompson,Emma_Thompson,True,True
Emma_Thompson,Emma_Thompson,True,True
Emmit_Smith,Emmit_Smith,True,True
Fayssal_Mekdad,Fayssal_Mekdad,True,True
Fayssal_Mekdad,Fayssal_Mekdad,True,True
Frances_Fisher,Frances_Fisher,True,True
Frank_Griswold,Frank_Griswold,True,True
Gary_Forsee,Gary_Forsee,True,True
Gloria_Macapagal_Arroyo,Gloria_Macapagal_Arroyo,True,True
Gloria_Macapagal_Arroyo,Gloria_Macapagal_Arroyo,True,True
Gloria_Macapagal_Arroyo,Gloria_Macapagal_Arroyo,True,True
Gregory_Hines,Gregory_Hines,True,True
Gus_Van_Sant,Gus_Van_Sant,True,True
Gus_Van_Sant,Gus_Van_Sant,True,True
Gwendal_Peizerat,Gwendal_Peizerat,True,True
Gwendal_Peizerat,Gwendal_Peizerat,True,True
Hal_Gehman,Hal_Gehman,True,True
Hannah_Stockbauer,Hannah_Stockbauer,True,True
Harrison_Ford,Harrison_Ford,True,True
Heizo_Takenaka,Heizo_Takenaka,True,True
Heizo_Takenaka,Heizo_Takenaka,True,True
Heizo_Takenaka,Heizo_Takenaka,True,True
Hichiro_Naemura,Hichiro_Naemura,True,True
Hipolito_Mejia,Hipolito_Mejia,True,True
Hipolito_Mejia,Hipolito_Mejia,True,True
Holly_Hunter,Holly_Hunter,True,True
Holly_Hunter,Holly_Hunter,True,True
Igor_Ivanov,Igor_Ivanov,True,True
Intisar_Ajouri,Intisar_Ajouri,True,True
Jack_Nicholson,Jack_Nicholson,True,False
James_Blake,James_Blake,True,True
James_Blake,James_Blake,True,True
James_Blake,James_Blake,True,True
James_Kelly,James_Kelly,True,True
James_Kopp,James_Kopp,True,True
James_Smith,James_Smith,True,True
Jean_Chretien,Jean_Chretien,True,True
Jean_Chretien,Jean_Chretien,True,True
Jean_Chretien,Jean_Chretien,True,True
Jean_Chretien,Jean_Chretien,True,True
Jean_Chretien,Jean_Chretien,True,True
Jean_Chretien,Jean_Chretien,True,True
Jean_Chretien,Jean_Chretien,True,True
Jeffrey_Immelt,Jeffrey_Immelt,True,True
Jennifer_Aniston,Jennifer_Aniston,True,False
Jennifer_Aniston,Jennifer_Aniston,True,False
Jennifer_Aniston,Jennifer_Aniston,True,True
Jerry_Falwell,Jerry_Falwell,True,True
Jesse_Harris,Jesse_Harris,True,True
Jesse_Harris,Jesse_Harris,True,True
Joan_Claybrook,Joan_Claybrook,True,True
Joe_Calzaghe,Joe_Calzaghe,True,True
Joe_Nichols,Joe_Nichols,True,True
Joe_Nichols,Joe_Nichols,True,True
Joe_Nichols,Joe_Nichols,True,True
Joerg_Haider,Joerg_Haider,True,True
John_Abizaid,John_Abizaid,True,True
John_Abizaid,John_Abizaid,True,True
John_Abizaid,John_Abizaid,True,True
John_Abizaid,John_Abizaid,True,True
John_Abizaid,John_Abizaid,True,True
John_Abizaid,John_Abizaid,True,True
John_Jumper,John_Jumper,True,True
John_Mayer,John_Mayer,True,True
John_Mayer,John_Mayer,True,True
John_Negroponte,John_Negroponte,True,True
John_Negroponte,John_Negroponte,True,True
John_Negroponte,John_Negroponte,True,True
John_Reilly,John_Reilly,True,True
John_Rowland,John_Rowland,True,False
Johnny_Depp,Johnny_Depp,True,False
Jon_Corzine,Jon_Corzine,True,True
Jose_Dirceu,Jose_Dirceu,True,False
Jose_Sarney,Jose_Sarney,True,True
Joseph_Estrada,Joseph_Estrada,True,True
Joseph_Estrada,Joseph_Estrada,True,True
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,True
Jude_Law,Jude_Law,True,True
Katherine_Harris,Katherine_Harris,True,True
Katherine_Harris,Katherine_Harris,True,True
Katherine_Harris,Katherine_Harris,True,True
Kelly_Clarkson,Kelly_Clarkson,True,True
Kiki_Vandeweghe,Kiki_Vandeweghe,True,True
Kofi_Annan,Kofi_Annan,True,True
Kofi_Annan,Kofi_Annan,True,True
Kofi_Annan,Kofi_Annan,True,True
Lance_Bass,Lance_Bass,True,True
Lance_Bass,Lance_Bass,True,True
Lance_Bass,Lance_Bass,True,False
Lance_Bass,Lance_Bass,True,True
Laurent_Gbagbo,Laurent_Gbagbo,True,False
Lee_Soo-hyuck,Lee_Soo-hyuck,True,True
Leslie_Caldwell,Leslie_Caldwell,True,True
Li_Zhaoxing,Li_Zhaoxing,True,True
Liu_Mingkang,Liu_Mingkang,True,True
Luciano_Pavarotti,Luciano_Pavarotti,True,True
Luis_Gonzalez_Macchi,Luis_Gonzalez_Macchi,True,True
Luis_Gonzalez_Macchi,Luis_Gonzalez_Macchi,True,True
Luis_Gonzalez_Macchi,Luis_Gonzalez_Macchi,True,False
Luis_Gonzalez_Macchi,Luis_Gonzalez_Macchi,True,True
Luis_Horna,Luis_Horna,True,False
Luis_Horna,Luis_Horna,True,False
Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva,True,True
Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva,True,True
Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva,True,True
Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva,True,True
Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva,True,True
Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva,True,True
Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva,True,True
Madeleine_Albright,Madeleine_Albright,True,True
Madeleine_Albright,Madeleine_Albright,True,True
Marcus_Gronholm,Marcus_Gronholm,True,False
Marissa_Jaret_Winokur,Marissa_Jaret_Winokur,True,True
Mark_Geragos,Mark_Geragos,True,True
Mark_Philippoussis,Mark_Philippoussis,True,True
Mark_Philippoussis,Mark_Philippoussis,True,True
Mark_Philippoussis,Mark_Philippoussis,True,True
Mark_Philippoussis,Mark_Philippoussis,True,False
Mark_Philippoussis,Mark_Philippoussis,True,True
Mark_Philippoussis,Mark_Philippoussis,True,True
Mark_Philippoussis,Mark_Philippoussis,True,True
Markus_Naslund,Markus_Naslund,True,True
Martha_Lucia_Ramirez,Martha_Lucia_Ramirez,True,True
Martha_Lucia_Ramirez,Martha_Lucia_Ramirez,True,True
Meryl_Streep,Meryl_Streep,True,True
Mesut_Yilmaz,Mesut_Yilmaz,True,True
Michael_Schumacher,Michael_Schumacher,True,True
Michael_Schumacher,Michael_Schumacher,True,True
Michael_Schumacher,Michael_Schumacher,True,True
Michael_Schumacher,Michael_Schumacher,True,True
Michel_Temer,Michel_Temer,True,True
Michelle_Yeoh,Michelle_Yeoh,True,True
Michelle_Yeoh,Michelle_Yeoh,True,True
Monica_Seles,Monica_Seles,True,False
Monica_Seles,Monica_Seles,True,True
Monica_Seles,Monica_Seles,True,True
Moshe_Katsav,Moshe_Katsav,True,True
Moshe_Katsav,Moshe_Katsav,True,True
Muhammad_Saeed_al-Sahhaf,Muhammad_Saeed_al-Sahhaf,True,False
Muhammad_Saeed_al-Sahhaf,Muhammad_Saeed_al-Sahhaf,True,True
Muhammad_Saeed_al-Sahhaf,Muhammad_Saeed_al-Sahhaf,True,True
Nancy_Sinatra,Nancy_Sinatra,True,True
Nicanor_Duarte_Frutos,Nicanor_Duarte_Frutos,True,True
Nicanor_Duarte_Frutos,Nicanor_Duarte_Frutos,True,True
Nicanor_Duarte_Frutos,Nicanor_Duarte_Frutos,True,True
Patti_Labelle,Patti_Labelle,True,True
Paul_Pierce,Paul_Pierce,True,True
Paul_Shanley,Paul_Shanley,True,True
Phil_Mickelson,Phil_Mickelson,True,True
Princess_Anne,Princess_Anne,True,True
Princess_Elisabeth,Princess_Elisabeth,True,True
Priscilla_Owen,Priscilla_Owen,True,True
Queen_Rania,Queen_Rania,True,True
Rachel_Hunter,Rachel_Hunter,True,True
Rachel_Hunter,Rachel_Hunter,True,True
Rachel_Hunter,Rachel_Hunter,True,True
Rafael_Ramirez,Rafael_Ramirez,True,True
Rafael_Ramirez,Rafael_Ramirez,True,True
Rafael_Ramirez,Rafael_Ramirez,True,True
Ralph_Lauren,Ralph_Lauren,True,True
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,True
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,True
Reese_Witherspoon,Reese_Witherspoon,True,True
Richard_Armitage,Richard_Armitage,True,True
Richard_Armitage,Richard_Armitage,True,True
Richard_Armitage,Richard_Armitage,True,False
Richard_Armitage,Richard_Armitage,True,True
Richard_Gephardt,Richard_Gephardt,True,True
Richard_Gephardt,Richard_Gephardt,True,True
Richard_Gephardt,Richard_Gephardt,True,True
Richard_Gephardt,Richard_Gephardt,True,True
Richard_Norton-Taylor,Richard_Norton-Taylor,True,True
Richie_Adubato,Richie_Adubato,True,True
Robert_Bullock,Robert_Bullock,True,True
Robert_Mueller,Robert_Mueller,True,True
Robert_Mugabe,Robert_Mugabe,True,True
Robert_Zoellick,Robert_Zoellick,True,True
Robert_Zoellick,Robert_Zoellick,True,True
Roberto_Benigni,Roberto_Benigni,True,True
Roh_Moo-hyun,Roh_Moo-hyun,True,True
Roman_Polanski,Roman_Polanski,True,True
Roman_Polanski,Roman_Polanski,True,False
Ron_Howard,Ron_Howard,True,True
Ronald_Reagan,Ronald_Reagan,True,True
Ronald_Reagan,Ronald_Reagan,True,True
Rosemarie_Stack,Rosemarie_Stack,True,True
Roy_Jones_Jr,Roy_Jones_Jr,True,True
Rupert_Murdoch,Rupert_Murdoch,True,False
Saburo_Kawabuchi,Saburo_Kawabuchi,True,True
Sam_Mendes,Sam_Mendes,True,True
Sam_Torrance,Sam_Torrance,True,True
Sam_Torrance,Sam_Torrance,True,True
Sam_Torrance,Sam_Torrance,True,True
Sergei_Ivanov,Sergei_Ivanov,True,True
Sergio_Vieira_De_Mello,Sergio_Vieira_De_Mello,True,True
Sergio_Vieira_De_Mello,Sergio_Vieira_De_Mello,True,True
Sergio_Vieira_De_Mello,Sergio_Vieira_De_Mello,True,True
Sergio_Vieira_De_Mello,Sergio_Vieira_De_Mello,True,True
Shannon_OBrien,Shannon_OBrien,True,True
Sheila_Fraser,Sheila_Fraser,True,True
Shimon_Peres,Shimon_Peres,True,True
Shimon_Peres,Shimon_Peres,True,True
Shimon_Peres,Shimon_Peres,True,True
Sourav_Ganguly,Sourav_Ganguly,True,False
Stanley_McChrystal,Stanley_McChrystal,True,True
Stanley_McChrystal,Stanley_McChrystal,True,True
Steve_Lavin,Steve_Lavin,True,True
Strom_Thurmond,Strom_Thurmond,True,False
Surakait_Sathirathai,Surakait_Sathirathai,True,False
Susan_Collins,Susan_Collins,True,True
Tariq_Aziz,Tariq_Aziz,True,False
Terry_Stotts,Terry_Stotts,True,True
Thaksin_Shinawatra,Thaksin_Shinawatra,True,True
Thomas_OBrien,Thomas_OBrien,True,True
Tim_Chapman,Tim_Chapman,True,True
Tom_Hanks,Tom_Hanks,True,True
Tom_Hanks,Tom_Hanks,True,True
Tom_Hanks,Tom_Hanks,True,True
Tom_Hanks,Tom_Hanks,True,False
Tom_Reilly,Tom_Reilly,True,False
Tom_Reilly,Tom_Reilly,True,False
Tommy_Franks,Tommy_Franks,True,False
Tommy_Franks,Tommy_Franks,True,True
Valery_Giscard_dEstaing,Valery_Giscard_dEstaing,True,True
Valery_Giscard_dEstaing,Valery_Giscard_dEstaing,True,True
Vanessa_Williams,Vanessa_Williams,True,True
Vanessa_Williams,Vanessa_Williams,True,True
Victoria_Beckham,Victoria_Beckham,True,True
Victoria_Beckham,Victoria_Beckham,True,False
Victoria_Beckham,Victoria_Beckham,True,True
Vladimir_Putin,Vladimir_Putin,True,True
Vladimir_Putin,Vladimir_Putin,True,False
Warren_Beatty,Warren_Beatty,True,True
Yasar_Yakis,Yasar_Yakis,True,False
Yoko_Ono,Yoko_Ono,True,True
Yoko_Ono,Yoko_Ono,True,True
AJ_Lamas,Chris_Penn,False,False
Ahmed_Qureia,Stanley_McChrystal,False,False
Ahmet_Necdet_Sezer,John_Rowe,False,False
Alan_Dreher,Emily_Mason,False,True
Alan_Dreher,Francisco_Santos,False,True
Alan_Dreher,Robert_Bullock,False,True
Alan_Mulally,Tomomi_Morita,False,False
Alan_Stonecipher,Luis_Gonzalez,False,False
Alberto_Ruiz_Gallardon,James_Smith,False,False
Alessandra_Cerna,John_Darby,False,False
Alessandra_Cerna,John_Rowland,False,False
Alessandra_Cerna,Marina_Canetti,False,True
Alessandra_Cerna,Randy_Jackson,False,False
Alessandra_Cerna,Richard_Jewell,False,False
Alex_Cabrera,Fred_Huff,False,False
Alex_Cabrera,Tommy_Franks,False,True
Alex_Corretja,Jacky_Cheung,False,False
Alexandra_Spann,Beth_Blough,False,True
Ali_Hammoud,Randy_Jackson,False,False
Almeida_Baptista,Jan_Peter_Balkenende,False,False
Almeida_Baptista,Jason_Mewes,False,False
Almeida_Baptista,Taoufik_Mathlouthi,False,True
Amanda_Bynes,Grant_Rossenmeyer,False,False
Amy_Cotton,Matt_Walters,False,True
Amy_Cotton,Roberto_Guaterroma,False,True
Andrew_Jarecki,Barbara_Boxer,False,False
Andrew_Jarecki,Tessa_Jowell,False,False
Andy_North,Eric_Hinske,False,False
Andy_North,Marina_Kuptsova,False,False
Andy_North,Phil_Bennett,False,False
Angela_Merkel,Hal_Gehman,False,True
Angela_Merkel,Anna_Jones,False,False
Angela_Merkel,Frank_Griswold,False,False
Anna_Jones,Ray_Romano,False,False
Anthony_LaPaglia,Roberto_Guaterroma,False,True
Arlen_Specter,Bill_Butler,False,False
Arlen_Specter,Barbara_Boxer,False,False
Atal_Bihari_Vajpayee,Ruben_Sierra,False,False
Atsushi_Sato,Monica_Serra,False,False
Baburam_Bhattari,Muhammad_Saeed_al-Sahhaf,False,False
Barry_Alvarez,John_Jones,False,True
Bill_Belichick,John_Petty,False,False
Bill_Belichick,Phillipe_Comtois,False,False
Bill_Belichick,Roger_Machado,False,False
Bill_Byrne,Bill_Sizemore,False,False
Bill_Curry,Ellen_Martin,False,False
Bill_Curry,Richard_Langille,False,False
Bill_Curry,Roberto_Guaterroma,False,True
Billy_Beane,Tom_Welch,False,False
Boris_Trajkovski,Laurent_Gbagbo,False,False
Brad_Brownell,Hussam_Mohammed_Amin,False,False
Brandon_Fails,Christian_Lirette,False,False
Brandon_Fails,Ellen_Engleman,False,False
Brandon_Inge,Eric_Lloyd,False,True
Brenda_Magana,Nikolay_Davydenko,False,False
Brian_Jordan,Joe_Cravens,False,False
Brian_Lara,John_Darby,False,False
Brian_Lara,Stanley_Nelson,False,False
Calvin_Harrison,Luis_Gonzalez_Macchi,False,False
Calvin_Harrison,Richard_Gephardt,False,False
Calvin_Harrison,Suzanne_Fox,False,False
Camilla_Parker_Bowles,Gustavo_Franco,False,False
Carina_Lau_Ka-ling,Lin_Yi-fu,False,False
Carlos_Ortega,Lionel_Hampton,False,False
Carolina_Kluft,Gwen_Stefani,False,False
Carson_Palmer,Richard_Jewell,False,True
Catherine_Deneuve,Jade_Jagger,False,False
Catriona_Le_May_Doan,Craig_Burley,False,True
Catriona_Le_May_Doan,Phil_Mickelson,False,False
Charlie_Deane,Queen_Silvia,False,False
Charlotte_Church,Kaoru_Hasuike,False,False
Charlotte_Church,Sourav_Ganguly,False,False
Cheryl_Hines,Du_Qinglin,False,False
Cheryl_Hines,Lane_Odom,False,False
Chin-Hui_Tsao,Rosemarie_Stack,False,False
Choi_Sung-hong,Debra_Messing,False,False
Choi_Sung-hong,Frederique_van_der_Wal,False,False
Chris_Penn,Phil_Bennett,False,False
Chris_Penn,Taoufik_Mathlouthi,False,False
Christian_Lirette,Sargis_Sargsian,False,False
Christina_Aguilera,Joshua_Harapko,False,False
Christina_Aguilera,Jerry_Falwell,False,False
Christopher_Amolsch,Steve_Pagliuca,False,False
Christopher_Matero,Valery_Giscard_dEstaing,False,False
Claudine_Farrell,Mike_Miller,False,False
Clive_Woodward,Douglas_Faneuil,False,True
Clive_Woodward,Jose_Sarney,False,False
Coretta_Scott_King,Robert_Torricelli,False,False
Cori_Enghusen,Ernie_Stewart,False,False
Courtney_Love,Jennifer_Aniston,False,False
Courtney_Love,Ruben_Sierra,False,False
Craig_Burley,Stanley_McChrystal,False,False
Daniel_Coats,Kathryn_Grayson,False,False
Daniel_Day-Lewis,Scott_Yates,False,False
Daniela_Hantuchova,Jan_Peter_Balkenende,False,False
Danny_Green,Rodrigo_Rato,False,False
Darin_Erstad,Steve_Fehr,False,False
Daryl_Smith,Reese_Witherspoon,False,False
David_Hanson,Richard_Norton-Taylor,False,False
David_Hilt,Hipolito_Mejia,False,False
Dennis_Franchione,Hugh_Miller,False,True
Dennis_Kucinich,Sam_Torrance,False,False
Dennis_Kucinich,Radovan_Karadzic,False,False
Dennis_Kucinich,Iain_Anderson,False,False
Derek_Bond,John_Jumper,False,False
Diane_Ladd,Trevor_Watson,False,False
Dick_Latessa,John_Burnett,False,False
Dick_Latessa,Martha_Beatriz_Roque,False,False
Didier_Defago,Jerry_Falwell,False,False
Don_Hewitt,Guennadi_Chipouline,False,False
Donald_Carty,Ernie_Stewart,False,True
Donald_Carty,Jeffrey_Immelt,False,False
Donald_Carty,Vladimir_Putin,False,False
Du_Qinglin,Meryl_Streep,False,False
Dustan_Mohr,Edward_Flynn,False,False
Dustan_Mohr,Enrik_Vendt,False,False
Dustan_Mohr,Nikolay_Davydenko,False,False
Dustan_Mohr,Sourav_Ganguly,False,False
Dustan_Mohr,Theo_Angelopoulos,False,False
E_Clay_Shaw,Jerry_Jones,False,False
Eduard_Shevardnadze,Martha_Lucia_Ramirez,False,False
Edward_Flynn,Madeleine_Albright,False,False
Edward_Lu,Robert_Zoellick,False,True
Edwina_Currie,Eric_Hinske,False,True
Elena_de_Chavez,Jack_Goodman,False,False
Elizabeth_Shue,Odai_Hussein,False,False
Elizabeth_Shue,Princess_Hisako,False,True
Elizabeth_Shue,Terry_Stotts,False,False
Ellen_Engleman,Guennadi_Chipouline,False,False
Ellen_Saracini,Ray_Romano,False,False
Elsa_Zylberstein,Matt_Braker,False,True
Elvis_Stojko,Jerry_Falwell,False,False
Elvis_Stojko,Robert_Mueller,False,False
Emma_Thompson,Nathan_Doudney,False,True
Emmit_Smith,Rafael_Ramirez,False,False
Enrik_Vendt,Lane_Odom,False,False
Enrique_Oliu,Markus_Naslund,False,False
Enrique_Oliu,William_McDonough,False,False
Eric_Hinske,Juan_Antonio_Samaranch,False,False
Eric_Lloyd,Jessica_Alba,False,False
Eric_Lloyd,Valery_Giscard_dEstaing,False,False
Ernie_Harwell,Queen_Beatrix,False,False
Felipe_Perez_Roque,MC_Hammer,False,False
Frank_Griswold,Yana_Klochkova,False,False
Frank_Zappa,Markus_Naslund,False,True
Frederique_van_der_Wal,Pedro_Mahecha,False,False
Frederique_van_der_Wal,Raja_Zafar-ul-Haq,False,False
Gary_Leon_Ridgway,Robert_Wagner,False,False
Gary_Leon_Ridgway,Scott_Yates,False,False
Gary_Leon_Ridgway,Yana_Klochkova,False,True
Gene_Keady,Mark_Sacco,False,False
George_Gregan,John_Negroponte,False,False
Glen_DaSilva,Rachel_Hunter,False,False
Glen_DaSilva,Robert_Mugabe,False,False
Glen_Sather,Leslie_Caldwell,False,False
Glen_Sather,Trevor_Watson,False,False
Goran_Zivkovic,Lee_Soo-hyuck,False,False
Goran_Zivkovic,Martha_Sahagun_de_Fox,False,False
Goran_Zivkovic,Shane_Reynolds,False,False
Grant_Rossenmeyer,Trevor_Watson,False,False
Gregory_Hines,Marcus_Gronholm,False,False
Guennadi_Chipouline,Tom_Lantos,False,False
Guillermo_Ortiz,Nestor_Santillan,False,False
Guillermo_Ortiz,Strom_Thurmond,False,False
Gus_Van_Sant,Natalie_Stewart,False,False
Gwen_Stefani,Hugh_Miller,False,False
Gwendal_Peizerat,Turner_Stevenson,False,False
Hal_Gehman,Scott_Yates,False,False
Hamad_Bin_Isa_al-Khalifa,Marta_Dominguz,False,False
Harrison_Ford,Marcus_Gronholm,False,False
Harvey_Wachsman,Narayan_Singh_Pun,False,False
Heather_Locklear,John_Mayer,False,False
Heather_Locklear,Pablo_Khulental,False,False
Hichiro_Naemura,Richard_Jewell,False,False
Hipolito_Mejia,Jim_Ahern,False,False
Holly_Hunter,Joshua_Perper,False,False
Hugh_Hefner,Sam_Mendes,False,False
Iain_Anderson,James_Kopp,False,False
Iain_Anderson,Recep_Tayyip_Erdogan,False,False
Ilan_Goldfajn,Jennifer_Aniston,False,False
Ilie_Nastase,Michael_Lopez-Alegria,False,False
Intisar_Ajouri,Lin_Yi-fu,False,False
Itamar_Franco,Jessica_Alba,False,False
Jack_Goodman,Kirsten_Dunst,False,True
Jack_Goodman,Saburo_Kawabuchi,False,False
Jack_Nicholson,Pat_Wharton,False,False
Jack_Valenti,Shinzo_Abe,False,False
Jake_Plummer,Jose_Dirceu,False,False
Jakob_Kellenberger,Lara_Logan,False,False
Jakob_Kellenberger,Pedro_Mahecha,False,False
James_Maguire,Ronald_Reagan,False,False
James_Smith,Kyra_Sedgwick,False,False
Jason_Statham,Kwame_Kilpatrick,False,False
Jawad_Boulus,Narayan_Singh_Pun,False,False
Jean-Rene_Fourtou,Roh_Moo-hyun,False,False
Jeannette_Biedermann,Kenny_Brack,False,False
Jennifer_Granholm,Trudi_Lacey,False,False
Jerelle_Kraus,Warren_Beatty,False,False
Jesus_Cardenal,Pablo_Khulental,False,False
Jim_Hendry,Larry_Beinfest,False,False
Joan_Claybrook,Pablo_Latras,False,False
Joaquin_Sanchez,Richard_Armitage,False,False
Joe_Cocker,Martha_Beatriz_Roque,False,False
Joe_Cocker,Randy_Jackson,False,False
Joe_Cravens,Sam_Mendes,False,False
John_Barnett,Kathryn_Grayson,False,False
John_Darby,Masum_Turker,False,False
John_Ferguson,Paul_Schrader,False,False
John_Paul_DeJoria,Paul_Pierce,False,False
John_Reilly,Princess_Hisako,False,False
John_Rowland,Steve_Kerr,False,False
Johnny_Depp,Leo_Mullin,False,False
Johnny_Depp,Trudi_Lacey,False,False
Johnny_Htu,Roger_Machado,False,False
Jose_Dirceu,Robert_Torricelli,False,False
Juan_Antonio_Samaranch,Stefan_Koubek,False,False
Juergen_Braehmer,Shawn_Bradley,False,True
Juergen_Braehmer,Travis_Rudolph,False,False
Kathryn_Grayson,Queen_Beatrix,False,True
Kathryn_Grayson,Ruben_Sierra,False,False
Kathryn_Grayson,Shannon_OBrien,False,False
Katie_Holmes,Park_Jung_Sung,False,False
Kenny_Brack,Lin_Yi-fu,False,False
Kwame_Kilpatrick,Shannon_OBrien,False,False
Kyra_Sedgwick,Reese_Witherspoon,False,True
Kyra_Sedgwick,Richard_Hellfant,False,False
Kyra_Sedgwick,Wilbert_Elki_Meza_Majino,False,False
Lance_Bass,Queen_Rania,False,False
Lara_Logan,Turner_Stevenson,False,False
Laszlo_Kovacs,Luke_Ridnour,False,False
Laszlo_Kovacs,Olesya_Bonabarenko,False,False
Lee_Byung-woong,William_Hochul,False,False
Lee_Soo-hyuck,Robert_Bullock,False,False
Leslie_Caldwell,Shane_Reynolds,False,False
Leslie_Caldwell,Turner_Stevenson,False,False
Li_Zhaoxing,Susan_Sarandon,False,False
Linda_Mason,Rupert_Murdoch,False,False
Liu_Mingkang,Pedro_Pauleta,False,True
Liu_Ye,Ruben_Sierra,False,False
Liu_Ye,Steve_Alford,False,False
Loretta_Lynn_Harper,Michel_Temer,False,False
Luis_Gonzalez,Warren_Beatty,False,False
Madeleine_Albright,Martha_Lucia_Ramirez,False,False
Maha_Habib,Princess_Elisabeth,False,False
Marc_Anthony,Michael_Pfleger,False,False
Marcus_Gronholm,Teresa_Graves,False,False
Marcus_Gronholm,Tommy_Franks,False,False
Marina_Canetti,Saied_Hadi_al_Mudarissi,False,False
Mario_Alfaro-Lopez,Richard_Armitage,False,False
Mario_Alfaro-Lopez,Tom_Lantos,False,False
Mark_Dacey,Turner_Stevenson,False,True
Mark_Dacey,Steve_Cox,False,False
Mark_Kelly,Mark_Lazarus,False,False
Mark_Lazarus,Ronnie_Jagday,False,False
Mark_Sacco,Tono_Suratman,False,False
Markus_Naslund,Robert_Wagner,False,False
Martin_Kristof,Taia_Balk,False,False
